RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
395054,349,"San Angelo, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,29.0,7.0,6.0,6.0,7.0
394857,350,"Michigan City, IN",Msa,IN,49.0,40.0,30.0,24.0,26.0,31.0,33.0,37.0,37.0,38.0,41.0,52.0,51.0,44.0,26.0,21.0,19.0,21.0,25.0,26.0,38.0,42.0,42.0,38.0,31.0,33.0,24.0,23.0,16.0,13.0,14.0,14.0,20.0,25.0,32.0,27.0,17.0,8.0,5.0,6.0,7.0,8.0,10.0,13.0,14.0,17.0,20.0,19.0,14.0,9.0,7.0,6.0
753890,351,"Holland, MI",Msa,MI,30.0,19.0,11.0,11.0,14.0,19.0,23.0,25.0,31.0,38.0,43.0,39.0,30.0,21.0,14.0,12.0,14.0,16.0,17.0,19.0,24.0,32.0,43.0,44.0,36.0,26.0,24.0,27.0,22.0,15.0,11.0,11.0,11.0,10.0,9.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,9.0,8.0,9.0,8.0,7.0,6.0,6.0,7.0
395218,352,"Wenatchee, WA",Msa,WA,32.0,17.0,12.0,13.0,16.0,17.0,22.0,25.0,32.0,38.0,40.0,35.0,24.0,17.0,15.0,13.0,16.0,20.0,24.0,25.0,27.0,31.0,39.0,37.0,28.0,16.0,11.0,13.0,12.0,12.0,10.0,9.0,9.0,9.0,9.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,11.0,18.0,22.0,19.0,12.0,6.0,6.0,7.0
394778,353,"Lawrence, KS",Msa,KS,20.0,9.0,8.0,9.0,13.0,17.0,25.0,28.0,32.0,33.0,38.0,32.0,23.0,11.0,9.0,10.0,14.0,20.0,23.0,26.0,27.0,33.0,32.0,25.0,14.0,8.0,7.0,9.0,9.0,8.0,9.0,8.0,10.0,11.0,12.0,12.0,8.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,8.0,9.0,8.0,5.0,4.0,4.0,5.0
394524,354,"Decatur, IL",Msa,IL,77.0,62.0,57.0,48.0,42.0,43.0,50.0,52.0,62.0,67.0,82.0,79.0,94.0,76.0,60.0,31.0,29.0,35.0,48.0,57.0,62.0,72.0,89.0,93.0,74.0,55.0,46.0,46.0,41.0,38.0,33.0,32.0,32.0,37.0,40.0,39.0,28.0,16.0,9.0,8.0,9.0,8.0,9.0,13.0,16.0,18.0,16.0,16.0,12.0,10.0,7.0,8.0
394867,355,"Missoula, MT",Msa,MT,32.0,17.0,18.0,20.0,22.0,26.0,35.0,45.0,48.0,57.0,65.0,61.0,47.0,33.0,30.0,28.0,31.0,32.0,34.0,37.0,44.0,48.0,49.0,40.0,34.0,22.0,17.0,17.0,17.0,21.0,22.0,23.0,23.0,17.0,11.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,9.0,10.0,9.0,8.0,6.0,6.0,6.0,7.0
753915,356,"Salem, OH",Msa,OH,88.0,78.0,71.0,58.0,57.0,61.0,65.0,72.0,83.0,81.0,81.0,75.0,80.0,72.0,60.0,49.0,50.0,53.0,61.0,62.0,66.0,67.0,72.0,73.0,71.0,60.0,52.0,48.0,50.0,47.0,47.0,46.0,47.0,48.0,48.0,41.0,29.0,17.0,14.0,14.0,19.0,19.0,21.0,22.0,30.0,37.0,45.0,39.0,29.0,17.0,13.0,12.0
394369,357,"Bay City, MI",Msa,MI,63.0,46.0,33.0,22.0,23.0,26.0,32.0,33.0,37.0,41.0,43.0,50.0,48.0,40.0,26.0,16.0,17.0,19.0,20.0,21.0,22.0,31.0,44.0,48.0,41.0,34.0,24.0,18.0,9.0,8.0,8.0,8.0,11.0,11.0,11.0,10.0,9.0,8.0,5.0,5.0,7.0,10.0,14.0,18.0,21.0,22.0,29.0,27.0,24.0,11.0,9.0,7.0
394788,358,"Lewiston, ME",Msa,ME,,,,,,,,,,69.0,73.0,59.0,50.0,34.0,21.0,13.0,14.0,15.0,17.0,19.0,20.0,21.0,24.0,25.0,19.0,12.0,10.0,10.0,9.0,9.0,9.0,13.0,13.0,14.0,14.0,13.0,11.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,5.0,6.0
395039,359,"Roseburg, OR",Msa,OR,31.0,22.0,24.0,22.0,21.0,22.0,27.0,34.0,37.0,38.0,37.0,34.0,35.0,30.0,26.0,19.0,22.0,24.0,27.0,31.0,31.0,38.0,40.0,44.0,33.0,22.0,16.0,16.0,17.0,16.0,17.0,13.0,12.0,11.0,12.0,12.0,11.0,8.0,7.0,6.0,7.0,8.0,9.0,11.0,15.0,20.0,19.0,15.0,9.0,7.0,9.0,12.0
395139,360,"Sumter, SC",Msa,SC,71.0,52.0,41.0,38.0,36.0,35.0,30.0,32.0,33.0,45.0,55.0,52.0,43.0,35.0,37.0,34.0,29.0,25.0,24.0,25.0,30.0,36.0,41.0,40.0,32.0,29.0,25.0,24.0,19.0,13.0,9.0,8.0,7.0,8.0,9.0,10.0,10.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0
394852,361,"Meridian, MS",Msa,MS,,,,,,,,,,,111.0,111.0,113.0,87.0,92.0,73.0,70.0,63.0,67.0,81.0,90.0,113.0,132.0,109.0,87.0,51.0,69.0,55.0,51.0,39.0,41.0,43.0,38.0,43.0,51.0,54.0,48.0,34.0,26.0,14.0,12.0,12.0,12.0,11.0,21.0,29.0,41.0,32.0,24.0,13.0,11.0,11.0
395095,361,"Show Low, AZ",Msa,AZ,75.0,59.0,43.0,38.0,46.0,48.0,53.0,51.0,54.0,51.0,68.0,79.0,81.0,52.0,30.0,23.0,28.0,32.0,39.0,41.0,53.0,60.0,64.0,52.0,41.0,35.0,37.0,33.0,31.0,24.0,20.0,15.0,11.0,15.0,13.0,16.0,11.0,10.0,6.0,7.0,8.0,10.0,11.0,15.0,16.0,20.0,22.0,19.0,14.0,8.0,9.0,12.0
394396,363,"Bluefield, WV",Msa,WV,83.0,68.0,66.0,68.0,68.0,70.0,57.0,67.0,78.0,102.0,124.0,123.0,119.0,92.0,67.0,57.0,53.0,69.0,77.0,94.0,96.0,92.0,98.0,97.0,98.0,92.0,101.0,86.0,81.0,57.0,50.0,23.0,23.0,36.0,62.0,93.0,85.0,66.0,28.0,23.0,26.0,28.0,28.0,30.0,30.0,35.0,32.0,29.0,25.0,15.0,14.0,10.0
394518,364,"Danville, VA",Msa,VA,,,,,,,,,,,103.0,109.0,81.0,78.0,54.0,56.0,56.0,70.0,62.0,59.0,44.0,55.0,61.0,66.0,50.0,46.0,35.0,37.0,34.0,40.0,36.0,30.0,28.0,41.0,45.0,42.0,22.0,13.0,9.0,11.0,10.0,13.0,11.0,12.0,11.0,14.0,18.0,17.0,14.0,9.0,9.0,8.0
394794,365,"Lima, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,61.0,62.0,41.0,27.0,23.0,18.0,17.0,17.0,23.0,31.0,38.0,35.0,25.0,13.0,8.0,8.0,8.0,12.0,15.0,18.0,23.0,28.0,55.0,47.0,39.0,8.0,7.0,8.0
394495,366,"Cookeville, TN",Msa,TN,,,,,,,,,,,,,,,,,,,,,,,50.0,44.0,35.0,28.0,18.0,19.0,21.0,21.0,18.0,13.0,12.0,13.0,17.0,14.0,12.0,7.0,6.0,8.0,9.0,12.0,12.0,13.0,16.0,18.0,24.0,19.0,15.0,9.0,9.0,9.0
753872,367,"California-Lexington Park, MD",Msa,MD,70.0,57.0,40.0,33.0,33.0,33.0,39.0,41.0,44.0,48.0,53.0,51.0,40.0,27.0,22.0,22.0,28.0,32.0,40.0,41.0,40.0,39.0,44.0,41.0,29.0,18.0,18.0,19.0,17.0,13.0,11.0,11.0,12.0,14.0,15.0,14.0,10.0,7.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,12.0,12.0,9.0,7.0,6.0,6.0,8.0
394620,368,"Gadsden, AL",Msa,AL,89.0,79.0,70.0,60.0,60.0,57.0,55.0,62.0,71.0,73.0,84.0,76.0,89.0,73.0,81.0,65.0,62.0,52.0,53.0,53.0,55.0,60.0,73.0,72.0,62.0,50.0,40.0,39.0,35.0,36.0,31.0,29.0,31.0,33.0,33.0,31.0,24.0,16.0,9.0,9.0,8.0,11.0,13.0,17.0,18.0,19.0,24.0,22.0,19.0,10.0,9.0,9.0
394513,369,"Cumberland, MD",Msa,MD,89.0,83.0,67.0,43.0,40.0,36.0,45.0,55.0,53.0,62.0,63.0,82.0,93.0,79.0,64.0,42.0,52.0,58.0,60.0,56.0,61.0,63.0,72.0,75.0,79.0,70.0,62.0,49.0,44.0,33.0,33.0,35.0,38.0,43.0,58.0,60.0,54.0,31.0,23.0,17.0,19.0,19.0,20.0,24.0,26.0,30.0,32.0,29.0,23.0,15.0,12.0,13.0
394804,370,"Longview, WA",Msa,WA,16.0,9.0,7.0,7.0,8.0,11.0,14.0,19.0,21.0,28.0,30.0,29.0,20.0,12.0,8.0,8.0,10.0,13.0,16.0,18.0,20.0,22.0,21.0,16.0,10.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,5.0,5.0,5.0,6.0,7.0,8.0,8.0,9.0,9.0,11.0,9.0,8.0,5.0,6.0,6.0,8.0
395222,371,"Whitewater, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,28.0,24.0
394599,372,"Fond du Lac, WI",Msa,WI,74.0,76.0,59.0,53.0,54.0,52.0,53.0,51.0,52.0,58.0,71.0,72.0,81.0,64.0,59.0,42.0,39.0,39.0,41.0,45.0,47.0,47.0,56.0,69.0,74.0,63.0,50.0,51.0,51.0,48.0,42.0,39.0,43.0,43.0,55.0,52.0,56.0,44.0,40.0,33.0,34.0,39.0,41.0,39.0,41.0,43.0,49.0,50.0,45.0,36.0,32.0,30.0
394709,373,"Ithaca, NY",Msa,NY,31.0,16.0,13.0,18.0,24.0,34.0,45.0,53.0,61.0,66.0,61.0,43.0,22.0,17.0,20.0,34.0,42.0,55.0,57.0,67.0,64.0,74.0,69.0,57.0,36.0,30.0,38.0,36.0,35.0,37.0,51.0,58.0,51.0,51.0,49.0,48.0,31.0,14.0,10.0,11.0,12.0,17.0,24.0,31.0,32.0,35.0,43.0,42.0,29.0,13.0,9.0,11.0
394340,374,"Ashtabula, OH",Msa,OH,78.0,69.0,49.0,40.0,42.0,47.0,60.0,66.0,65.0,61.0,64.0,78.0,75.0,64.0,44.0,41.0,45.0,46.0,56.0,58.0,68.0,68.0,70.0,67.0,58.0,57.0,49.0,45.0,35.0,31.0,31.0,34.0,36.0,37.0,46.0,38.0,28.0,10.0,9.0,8.0,8.0,11.0,12.0,15.0,16.0,24.0,32.0,36.0,27.0,17.0,9.0,10.0
394630,375,"Gettysburg, PA",Msa,PA,51.0,45.0,33.0,32.0,28.0,33.0,35.0,37.0,37.0,42.0,44.0,42.0,42.0,33.0,30.0,24.0,28.0,35.0,35.0,39.0,39.0,42.0,47.0,43.0,39.0,36.0,30.0,25.0,14.0,12.0,13.0,14.0,12.0,12.0,12.0,11.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,11.0,12.0,10.0,6.0,5.0,5.0,6.0
394980,376,"Pine Bluff, AR",Msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,52.0,49.0,41.0,39.0,35.0,27.0,23.0,29.0,29.0,30.0,21.0,32.0,34.0,36.0,23.0,17.0,16.0,18.0,25.0,29.0,32.0,30.0,25.0,18.0,12.0
395168,377,"Tullahoma, TN",Msa,TN,37.0,31.0,32.0,34.0,40.0,39.0,40.0,37.0,37.0,43.0,51.0,53.0,53.0,46.0,42.0,31.0,29.0,34.0,40.0,42.0,40.0,42.0,45.0,52.0,49.0,46.0,38.0,38.0,34.0,33.0,28.0,27.0,28.0,34.0,39.0,32.0,21.0,9.0,7.0,6.0,6.0,6.0,7.0,9.0,10.0,17.0,17.0,16.0,9.0,6.0,6.0,8.0
395023,378,"Richmond, KY",Msa,KY,31.0,23.0,19.0,16.0,18.0,19.0,23.0,21.0,25.0,32.0,39.0,44.0,34.0,30.0,20.0,19.0,18.0,19.0,22.0,23.0,33.0,40.0,43.0,38.0,28.0,21.0,20.0,16.0,13.0,7.0,8.0,10.0,11.0,12.0,15.0,16.0,13.0,7.0,4.0,4.0,5.0,6.0,8.0,8.0,11.0,14.0,15.0,13.0,9.0,6.0,5.0,6.0
394302,379,"Adrian, MI",Msa,MI,51.0,40.0,21.0,18.0,21.0,25.0,31.0,36.0,45.0,56.0,65.0,63.0,56.0,45.0,41.0,32.0,29.0,28.0,33.0,38.0,39.0,46.0,52.0,56.0,47.0,41.0,32.0,30.0,23.0,24.0,21.0,20.0,21.0,26.0,33.0,27.0,18.0,7.0,6.0,6.0,10.0,19.0,26.0,33.0,34.0,40.0,42.0,40.0,30.0,21.0,20.0,23.0
395173,380,"Twin Falls, ID",Msa,ID,43.0,31.0,18.0,11.0,12.0,13.0,21.0,22.0,30.0,29.0,29.0,24.0,20.0,21.0,23.0,26.0,30.0,27.0,24.0,23.0,23.0,32.0,28.0,32.0,23.0,22.0,16.0,13.0,12.0,10.0,9.0,7.0,7.0,10.0,10.0,9.0,12.0,11.0,12.0,6.0,7.0,8.0,9.0,10.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,9.0
394501,381,"Corning, NY",Msa,NY,92.0,94.0,88.0,54.0,45.0,38.0,50.0,53.0,62.0,55.0,67.0,78.0,86.0,66.0,44.0,33.0,36.0,37.0,39.0,45.0,49.0,67.0,69.0,74.0,60.0,57.0,64.0,59.0,51.0,43.0,45.0,45.0,40.0,38.0,49.0,44.0,41.0,22.0,18.0,13.0,11.0,13.0,16.0,18.0,20.0,22.0,29.0,32.0,27.0,20.0,13.0,12.0
395080,382,"Sebring, FL",Msa,FL,42.0,32.0,30.0,28.0,31.0,30.0,28.0,28.0,30.0,37.0,41.0,39.0,39.0,35.0,36.0,36.0,37.0,35.0,28.0,28.0,32.0,41.0,42.0,38.0,34.0,37.0,41.0,40.0,34.0,26.0,21.0,19.0,18.0,18.0,17.0,15.0,13.0,11.0,10.0,8.0,7.0,9.0,9.0,11.0,12.0,12.0,12.0,10.0,9.0,8.0,9.0,12.0
395166,383,"Truckee, CA",Msa,CA,34.0,24.0,23.0,19.0,20.0,25.0,34.0,42.0,49.0,48.0,50.0,45.0,39.0,33.0,29.0,27.0,26.0,30.0,36.0,42.0,45.0,48.0,49.0,41.0,31.0,27.0,25.0,27.0,18.0,16.0,11.0,10.0,11.0,15.0,18.0,17.0,13.0,9.0,8.0,8.0,9.0,10.0,11.0,12.0,13.0,19.0,25.0,23.0,17.0,9.0,10.0,14.0
394953,384,"Paducah, KY",Msa,KY,66.0,49.0,38.0,36.0,37.0,49.0,53.0,56.0,52.0,48.0,50.0,56.0,56.0,46.0,38.0,42.0,45.0,43.0,40.0,47.0,51.0,55.0,66.0,69.0,68.0,55.0,52.0,48.0,44.0,32.0,28.0,28.0,32.0,36.0,38.0,36.0,37.0,25.0,16.0,9.0,9.0,11.0,9.0,10.0,11.0,18.0,17.0,14.0,6.0,6.0,5.0,6.0
394637,385,"Grand Forks, ND",Msa,ND,,,,,,,,,,,115.0,122.0,93.0,65.0,49.0,50.0,49.0,48.0,57.0,63.0,75.0,73.0,95.0,97.0,93.0,67.0,48.0,44.0,40.0,38.0,41.0,43.0,49.0,52.0,49.0,61.0,53.0,49.0,23.0,16.0,14.0,18.0,19.0,22.0,22.0,28.0,28.0,28.0,18.0,13.0,9.0,8.0
395090,386,"Shelby, NC",Msa,NC,52.0,34.0,28.0,24.0,27.0,33.0,36.0,35.0,28.0,41.0,57.0,74.0,63.0,45.0,28.0,22.0,22.0,20.0,27.0,27.0,24.0,27.0,27.0,32.0,23.0,25.0,18.0,18.0,11.0,9.0,6.0,6.0,9.0,9.0,11.0,9.0,8.0,6.0,5.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,16.0,15.0,13.0,8.0,8.0,8.0
394580,387,"Fairbanks, AK",Msa,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,11.0,11.0
394928,388,"Ocean City, NJ",Msa,NJ,70.0,59.0,54.0,57.0,54.0,55.0,54.0,53.0,49.0,56.0,65.0,63.0,55.0,49.0,50.0,54.0,55.0,61.0,58.0,55.0,55.0,61.0,71.0,66.0,59.0,50.0,54.0,52.0,46.0,33.0,26.0,20.0,22.0,26.0,30.0,29.0,23.0,17.0,16.0,15.0,17.0,17.0,19.0,19.0,21.0,26.0,37.0,41.0,36.0,23.0,16.0,17.0
394823,389,"Mankato, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,16.0,11.0,11.0,11.0,11.0,10.0,8.0,9.0,10.0,12.0,11.0,8.0,6.0,7.0,7.0
395038,390,"Rome, GA",Msa,GA,41.0,24.0,26.0,27.0,28.0,27.0,30.0,36.0,40.0,41.0,35.0,29.0,22.0,21.0,21.0,22.0,26.0,32.0,43.0,41.0,36.0,32.0,32.0,33.0,27.0,25.0,29.0,35.0,33.0,26.0,18.0,16.0,18.0,19.0,22.0,23.0,19.0,14.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,13.0,14.0,13.0,10.0,9.0,10.0,11.0
394441,391,"Cape Girardeau, MO",Msa,MO,77.0,64.0,49.0,39.0,33.0,38.0,46.0,49.0,52.0,58.0,64.0,80.0,69.0,61.0,34.0,29.0,27.0,32.0,32.0,37.0,42.0,50.0,59.0,69.0,59.0,44.0,29.0,27.0,26.0,23.0,24.0,24.0,21.0,22.0,24.0,23.0,17.0,10.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,14.0,15.0,14.0,9.0,7.0,7.0,7.0
394689,392,"Hot Springs, AR",Msa,AR,52.0,40.0,37.0,42.0,47.0,48.0,50.0,52.0,57.0,55.0,65.0,79.0,70.0,59.0,36.0,37.0,31.0,33.0,35.0,42.0,49.0,54.0,59.0,60.0,60.0,53.0,47.0,37.0,31.0,24.0,22.0,20.0,19.0,21.0,20.0,20.0,17.0,14.0,13.0,16.0,14.0,14.0,11.0,13.0,16.0,17.0,16.0,13.0,12.0,12.0,10.0,11.0
394655,393,"Greenwood, SC",Msa,SC,26.0,21.0,23.0,25.0,30.0,30.0,34.0,41.0,54.0,53.0,48.0,35.0,31.0,23.0,20.0,15.0,17.0,18.0,24.0,29.0,34.0,44.0,55.0,53.0,39.0,21.0,21.0,29.0,35.0,30.0,19.0,16.0,16.0,21.0,27.0,26.0,21.0,11.0,10.0,7.0,8.0,8.0,9.0,12.0,11.0,12.0,9.0,12.0,10.0,10.0,7.0,8.0
395140,394,"Sunbury, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,17.0,24.0,22.0,21.0,14.0,21.0,33.0,35.0,28.0,16.0,10.0,10.0
395190,396,"Victoria, TX",Msa,TX,42.0,33.0,32.0,32.0,35.0,38.0,45.0,51.0,50.0,46.0,45.0,45.0,41.0,30.0,26.0,24.0,27.0,31.0,36.0,46.0,56.0,67.0,63.0,50.0,38.0,34.0,37.0,33.0,25.0,18.0,20.0,22.0,24.0,25.0,29.0,35.0,33.0,25.0,15.0,10.0,11.0,11.0,12.0,16.0,20.0,25.0,24.0,20.0,15.0,10.0,10.0,8.0
395145,397,"Talladega, AL",Msa,AL,,,,,,,,,,,79.0,69.0,48.0,42.0,44.0,41.0,41.0,46.0,46.0,43.0,37.0,47.0,79.0,87.0,84.0,64.0,52.0,50.0,34.0,31.0,26.0,28.0,27.0,32.0,36.0,37.0,27.0,20.0,16.0,13.0,10.0,12.0,20.0,25.0,27.0,22.0,22.0,31.0,32.0,25.0,12.0,8.0
394542,398,"Dubuque, IA",Msa,IA,,,,,,,,,,,,,,44.0,24.0,19.0,17.0,23.0,26.0,28.0,28.0,33.0,42.0,45.0,35.0,28.0,21.0,25.0,18.0,17.0,15.0,16.0,16.0,14.0,16.0,13.0,9.0,7.0,5.0,5.0,7.0,9.0,13.0,11.0,12.0,11.0,13.0,10.0,7.0,5.0,5.0,6.0
395153,399,"The Villages, FL",Msa,FL,29.0,25.0,27.0,30.0,31.0,32.0,28.0,27.0,24.0,26.0,34.0,39.0,39.0,31.0,29.0,30.0,31.0,30.0,31.0,30.0,27.0,26.0,25.0,26.0,25.0,27.0,31.0,31.0,30.0,26.0,26.0,28.0,32.0,36.0,39.0,36.0,29.0,20.0,13.0,9.0,6.0,6.0,6.0,8.0,8.0,10.0,8.0,8.0,7.0,7.0,8.0,11.0
394311,400,"Albertville, AL",Msa,AL,62.0,68.0,55.0,56.0,53.0,56.0,52.0,59.0,64.0,62.0,50.0,41.0,44.0,43.0,33.0,33.0,38.0,46.0,44.0,39.0,36.0,43.0,53.0,52.0,40.0,34.0,34.0,33.0,25.0,22.0,20.0,29.0,27.0,28.0,28.0,30.0,25.0,12.0,8.0,7.0,8.0,8.0,11.0,12.0,15.0,16.0,18.0,15.0,12.0,8.0,8.0,8.0
394821,401,"Manhattan, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
394964,402,"Parkersburg, WV",Msa,WV,67.0,70.0,52.0,50.0,44.0,51.0,59.0,66.0,66.0,69.0,63.0,73.0,70.0,67.0,57.0,50.0,48.0,47.0,49.0,61.0,70.0,74.0,69.0,55.0,49.0,50.0,54.0,65.0,61.0,59.0,49.0,50.0,50.0,52.0,51.0,44.0,39.0,25.0,18.0,11.0,12.0,14.0,17.0,23.0,26.0,27.0,32.0,29.0,24.0,10.0,7.0,6.0
394911,403,"New Philadelphia, OH",Msa,OH,56.0,50.0,35.0,38.0,40.0,44.0,42.0,42.0,43.0,44.0,54.0,50.0,47.0,34.0,33.0,35.0,38.0,40.0,39.0,40.0,42.0,49.0,61.0,58.0,55.0,44.0,43.0,39.0,32.0,29.0,26.0,27.0,31.0,36.0,39.0,32.0,19.0,7.0,5.0,5.0,5.0,7.0,9.0,11.0,16.0,19.0,20.0,14.0,9.0,6.0,5.0,6.0
394942,404,"Orangeburg, SC",Msa,SC,80.0,75.0,55.0,49.0,47.0,45.0,50.0,55.0,61.0,93.0,103.0,110.0,68.0,60.0,54.0,71.0,64.0,71.0,62.0,68.0,78.0,82.0,79.0,66.0,54.0,59.0,57.0,72.0,65.0,56.0,38.0,28.0,30.0,34.0,42.0,38.0,29.0,19.0,16.0,16.0,17.0,16.0,21.0,22.0,22.0,20.0,24.0,29.0,26.0,22.0,17.0,19.0
394462,405,"Cheyenne, WY",Msa,WY,21.0,14.0,14.0,15.0,17.0,21.0,21.0,27.0,28.0,34.0,33.0,27.0,17.0,10.0,11.0,10.0,9.0,8.0,9.0,12.0,19.0,24.0,25.0,19.0,14.0,10.0,10.0,11.0,12.0,11.0,12.0,13.0,15.0,15.0,12.0,9.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,10.0,11.0,10.0,6.0,4.0,4.0,5.0
394907,406,"New Castle, PA",Msa,PA,91.0,80.0,79.0,62.0,56.0,56.0,58.0,65.0,66.0,69.0,85.0,95.0,107.0,102.0,86.0,68.0,55.0,60.0,61.0,57.0,61.0,64.0,74.0,76.0,61.0,67.0,62.0,70.0,51.0,40.0,33.0,33.0,36.0,42.0,44.0,51.0,45.0,33.0,12.0,8.0,8.0,11.0,13.0,18.0,20.0,25.0,36.0,37.0,29.0,16.0,12.0,12.0
394410,407,"Brainerd, MN",Msa,MN,66.0,45.0,33.0,35.0,34.0,39.0,45.0,56.0,64.0,72.0,64.0,54.0,42.0,37.0,32.0,29.0,32.0,35.0,44.0,49.0,55.0,64.0,75.0,70.0,52.0,31.0,25.0,27.0,31.0,31.0,26.0,21.0,23.0,35.0,42.0,37.0,23.0,13.0,11.0,9.0,9.0,11.0,13.0,16.0,21.0,27.0,27.0,21.0,13.0,9.0,7.0,7.0
394733,408,"Kalispell, MT",Msa,MT,,,,,,,,,,,,,,,,,,,,,,86.0,74.0,66.0,45.0,36.0,39.0,42.0,43.0,41.0,46.0,46.0,40.0,31.0,20.0,15.0,9.0,6.0,6.0,7.0,8.0,9.0,13.0,12.0,16.0,16.0,16.0,10.0,6.0,6.0,6.0,7.0
395086,409,"Sevierville, TN",Msa,TN,43.0,39.0,33.0,33.0,29.0,31.0,28.0,31.0,35.0,42.0,42.0,33.0,24.0,18.0,19.0,20.0,22.0,22.0,21.0,19.0,19.0,19.0,17.0,16.0,14.0,14.0,17.0,23.0,26.0,25.0,19.0,13.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,5.0,6.0,7.0,9.0,8.0,8.0,7.0,6.0,5.0,5.0,5.0,6.0,9.0
394325,410,"Ames, IA",Msa,IA,40.0,29.0,17.0,18.0,18.0,28.0,34.0,38.0,39.0,43.0,48.0,44.0,34.0,25.0,18.0,20.0,20.0,31.0,35.0,47.0,53.0,52.0,55.0,43.0,40.0,27.0,29.0,26.0,27.0,29.0,32.0,27.0,26.0,33.0,36.0,28.0,16.0,9.0,9.0,8.0,9.0,9.0,10.0,12.0,16.0,21.0,19.0,15.0,9.0,7.0,7.0,7.0
394407,411,"Bozeman, MT",Msa,MT,27.0,17.0,11.0,10.0,14.0,20.0,28.0,32.0,44.0,54.0,63.0,50.0,34.0,19.0,16.0,15.0,17.0,21.0,25.0,30.0,39.0,53.0,63.0,55.0,35.0,18.0,13.0,14.0,13.0,11.0,10.0,8.0,8.0,7.0,12.0,11.0,12.0,6.0,6.0,5.0,6.0,7.0,8.0,10.0,12.0,11.0,8.0,5.0,4.0,4.0,5.0,6.0
394882,412,"Moses Lake, WA",Msa,WA,38.0,28.0,24.0,20.0,20.0,22.0,25.0,31.0,29.0,28.0,32.0,34.0,30.0,17.0,17.0,19.0,22.0,21.0,19.0,22.0,31.0,42.0,37.0,29.0,18.0,23.0,20.0,17.0,9.0,7.0,8.0,11.0,13.0,15.0,12.0,13.0,9.0,9.0,6.0,6.0,6.0,8.0,9.0,11.0,12.0,15.0,21.0,21.0,17.0,9.0,7.0,8.0
394704,413,"Indiana, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,83.0,62.0,31.0,33.0,43.0,47.0,61.0,70.0,87.0,76.0,59.0,33.0,21.0,13.0,13.0,14.0,15.0,19.0,37.0,56.0,78.0,59.0,39.0,11.0,9.0
394568,414,"Elmira, NY",Msa,NY,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,53.0,59.0,72.0,76.0,53.0,43.0,43.0,36.0,32.0,25.0,34.0,36.0,29.0,16.0,8.0,10.0,12.0,14.0,19.0,20.0,24.0,20.0,24.0,21.0,18.0,11.0,9.0,9.0
